id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
11121401,"Super clean, sunny, and close to NYC No parties!!",30560014,Moe,,Ward A (councilmember Denise Ridley),40.69744,-74.10419,Entire home/apt,196,2,31,2021-08-15,0.37,2,365,0,
11144719,"Pool, Gym & More! 1BR ✰ Steps to PATH, Ferry",30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,359,27,2,2021-02-14,0.05,40,348,0,
11497428,Spacious Apt 10 Min from Manhattan,4318265,Bob & Francois,,Ward E (councilmember James Solomon),40.71871,-74.04462,Entire home/apt,137,5,173,2023-03-01,2.07,2,78,33,
12325106,Pinkie Room (female only),49357921,Ying,,Ward A (councilmember Denise Ridley),40.69489,-74.08953,Private room,31,30,30,2019-05-19,0.36,8,85,0,
12344618,3rd Floor Brownstone in Jersey City,18494549,Manuel,,Ward F (councilmember Jermaine D. Robinson),40.72003,-74.0668,Entire home/apt,69,29,305,2023-01-12,3.61,2,304,6,
13276390,"Bright, Cozy & Clean “JC Heights”, 5.5 miles to NY",74823357,Patricia,,Ward D (councilmember Michael Yun),40.74756,-74.04837,Entire home/apt,99,3,278,2023-03-09,3.45,1,136,45,STR20-00014
13545641,Luxury 1BR Apartment in Jersey City near PATH,9419684,Churchill,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,399,27,10,2018-04-05,0.13,26,364,0,
13546158,Furnished One Bedroom Apartment JC Newport,9419684,Churchill,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,399,27,4,2019-10-15,0.05,26,364,0,
13624291,"20 ""A1"" Big room in Jersey City/Min to NYC/WIFI",6958867,Henry,,Ward D (councilmember Michael Yun),40.7546,-74.0455,Private room,41,29,62,2022-09-24,0.77,29,70,4,
13624908,"20 ""A3"" Private room close to NYC/Hoboken/WIFI",6958867,Henry,,Ward D (councilmember Michael Yun),40.75426,-74.04418,Private room,32,29,60,2023-02-13,0.73,29,56,3,
13625025,New building mins from nyc,62993327,Peter,,Ward C (councilmember Richard Boggiano),40.725592,-74.0656427,Entire home/apt,103,3,2,2023-01-02,0.62,1,110,2,
13634025,"20 ""A2"" Private room suite close to NYC/WIFI",6958867,Henry,,Ward D (councilmember Michael Yun),40.75443,-74.04464,Private room,35,29,68,2023-02-20,0.84,29,62,2,
13955869,JC-Heights 4.2 miles to NYC /Time Square / 911,8713716,Juan & April,,Ward D (councilmember Michael Yun),40.75073,-74.04889,Entire home/apt,81,2,112,2023-02-12,1.38,6,211,21,PERMIT NO. STR22-005
13961481,"A Beautiful room and fabulous bathroom,Jersey City",51652045,Ruth,,Ward C (councilmember Richard Boggiano),40.72768,-74.06776,Private room,113,3,64,2023-01-01,0.79,2,359,14,
13994516,Spacious Jersey City 1 Bedroom Apt w/Pool & WiFi,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,329,27,1,2016-09-07,0.01,26,365,0,
14023614,Beautiful Studio | Equipped Kitchen+Work Desk | JC,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,399,27,8,2020-10-18,0.10,40,364,0,
14139924,Spacious Jersey City 2 Bedroom Apt w/Pool & WiFi,9419684,Churchill,,Ward E (councilmember James Solomon),40.724545,-74.03591,Entire home/apt,499,27,7,2019-03-06,0.09,26,365,0,
14318924,We all need a peaceful space...,27563833,Spontaneously Living,,Ward D (councilmember Michael Yun),40.74593,-74.04782,Private room,60,1,2,2022-06-07,0.17,3,365,2,
14398322,Airy oversized room $59_3 blocks Grove PATH,55599663,Lorraine,,Ward F (councilmember Jermaine D. Robinson),40.72023,-74.04854,Private room,59,29,28,2022-11-05,0.35,3,174,3,
14874590,Loft 3bd 2ba 5 Steps To Train NYC,91382887,Daniel,,Ward F (councilmember Jermaine D. Robinson),40.70969,-74.07283,Entire home/apt,158,28,213,2022-12-31,2.67,3,179,2,
15157180,Clean & Quiet 1BR | Work Desk | Jersey City by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,399,27,14,2023-01-16,0.18,40,364,1,
15159153,Bright + Spacious 1BR | Work Desk&WiFi | Near PATH,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,399,27,12,2020-09-23,0.15,40,355,0,
15159490,Beautiful 2BR | Kitchen | Jersey City by GLS,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,399,27,3,2020-01-26,0.07,40,364,0,
15161132,Lux Studio | Great for Travel Nurses | Near PATH,30283594,Global Luxury Suites,,Ward E (councilmember James Solomon),40.721886,-74.036446,Entire home/apt,399,27,6,2020-11-14,0.15,40,364,0,
15466771,Modern 1 Bedroom in Historic Downtown Jersey City,22541573,Ken,,Ward E (councilmember James Solomon),40.7208,-74.04305,Entire home/apt,190,30,24,2022-01-01,0.31,10,344,0,
15495275,Downtown JC 1BR | Gym + Workspace | Full Kitchen,95459395,Bluebird,,Ward E (councilmember James Solomon),40.724545,-74.035912,Entire home/apt,383,27,4,2020-12-02,0.10,27,356,0,
15495642,Modern Jersey City 2BR| Work Desk + WiFi |Newport,95459395,Bluebird,,Ward E (councilmember James Solomon),40.724545,-74.035912,Entire home/apt,580,27,6,2020-10-17,0.18,27,356,0,
15520927,Furnished Bed+ Pvt BATH skyline view next to train,99770356,Ak,,Ward E (councilmember James Solomon),40.725655,-74.033051,Private room,120,1,24,2021-10-25,0.31,1,0,0,
15535413,5 min walk Grove PATH/JCMed Ctr - Bargain Location,46201,J,,Ward E (councilmember James Solomon),40.71591,-74.04434,Private room,41,1,56,2022-03-20,0.71,3,0,0,
15597471,5 minutes to NYC! 6 Bedrooms! Amazing Location!!!!,94455732,Shelly,,Ward E (councilmember James Solomon),40.72491,-74.04282,Entire home/apt,246,29,117,2022-12-23,1.52,2,208,2,
15939756,"Furnished Master bedroom in Newport, Jersey City",103457000,Chirag,,Ward E (councilmember James Solomon),40.72948,-74.03242,Private room,70,10,1,2016-11-26,0.01,1,0,0,
15984253,Beautiful Garden Studio with Easy Access to NYC,6533741,Nicolas,,Ward C (councilmember Richard Boggiano),40.73625,-74.05447,Entire home/apt,96,2,266,2023-03-23,3.46,1,216,58,
16032277,Modern 3BD 2BT steps to train NYC,91382887,Daniel,,Ward F (councilmember Jermaine D. Robinson),40.71004,-74.07226,Entire home/apt,159,28,155,2023-01-01,2.01,3,179,5,
16039551,JC-Grove St Easy commute to NYC or JCMC-5 min walk,46201,J,,Ward E (councilmember James Solomon),40.71748,-74.04617,Private room,45,1,30,2023-03-22,0.41,3,5,2,
16055831,Victorian Home in Jersey City With Backyard,67506472,Ben,,Ward B (councilmember Mira Prinz-Arey),40.72834,-74.07137,Entire home/apt,139,5,27,2022-12-25,0.39,1,64,8,STR20-00050
