id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
51252210,Modern cozy bedroom in historic home |Free parking,22783256,Giang,,Grand Boulevard,41.80546,-87.61385,Private room,51,2,18,2022-11-21,1.15,1,52,14,R22000093973
50873701,The Perfect Windy City Townhome,25966579,Zahid,,Lincoln Park,41.9126,-87.65069,Entire home/apt,176,1,65,2023-03-12,3.49,1,243,39,R21000069565
50874624,Great Deal - 1B apt in Lakeview,324740940,Andrea,,Uptown,41.956345632711994,-87.64996790923178,Entire home/apt,105,1,1,2023-02-05,0.70,2,361,1,R22000092369
50637985,Cozy 2bd/2ba in Boystown/Wrigleyville,12904658,Nick,,Lake View,41.9461,-87.64993,Entire home/apt,174,3,46,2023-03-01,2.32,1,184,27,2813918
51252382,H. Mansion Shared COED rm not private TOP BUNK BED,163484540,Kartel,,Calumet Heights,41.72787,-87.5771,Shared room,20,2,12,2023-02-12,0.64,23,273,10,R21000062044
50887493,"Wicker Park 1BR w/ W/D, 1 block to L, Six Corners",107434423,Blueground,,West Town,41.90772990000001,-87.67370009999999,Entire home/apt,134,32,2,2022-11-19,0.18,658,319,2,
51269869,Vintage Apartment Flat in Lincoln Park!,92832983,Lauren,,Lincoln Park,41.91852,-87.64945,Entire home/apt,315,2,35,2023-03-13,1.88,1,100,27,R21000070394
50887504,"Wicker Park 1BR w/ W/D, 1 block to L, Six Corners",107434423,Blueground,,West Town,41.90772990000001,-87.67370009999999,Entire home/apt,128,32,0,,,658,328,0,
50890121,:: The Wolcott :: Modern Elegance at it's Finest,411472007,Matthew,,West Town,41.90439,-87.67427,Entire home/apt,2429,2,2,2022-07-31,0.20,1,349,2,R21000069461
50894852,LOCATION - 24/7 GYM - DOWNTOWN - NEAR MICHIGAN AVE,3965428,Rob,,Near North Side,41.89663,-87.62202,Entire home/apt,110,32,0,,,75,365,0,
50897410,Entire Studio Apartment | View of Millennium Park,46575399,Ashley,,Loop,41.87139,-87.62592,Entire home/apt,130,2,38,2023-03-12,2.29,1,71,31,R21000072482
50641075,Level ◆ Brand New Luxe JR Two Bedroom Suite,177188450,Level,,Near North Side,41.89039,-87.63844,Entire home/apt,221,2,15,2023-03-12,0.76,22,219,12,2835961
51725695,The Landmark: Bronzeville Row House & Rooftop Deck,43100816,Mar,,Grand Boulevard,41.82348,-87.6164,Entire home/apt,400,32,19,2022-08-01,1.02,2,352,9,R21000070288
51727574,"One Bed Incredible Views, Amenity Packed Building!",391945218,Matt,,Near North Side,41.89008,-87.62214,Entire home/apt,276,32,0,,,21,89,0,
51728958,Modern Garden Unit in Gorgeous Mayfair,419073897,Amanda Jean,,Albany Park,41.9666,-87.73485,Entire home/apt,126,2,27,2023-02-28,1.63,1,141,18,R21000070492
50897462,Boho Nook In Vintage Building By O’Hare,49963831,Mariella,,Belmont Cragin,41.93846,-87.75799,Entire home/apt,125,32,5,2023-02-04,0.44,1,310,5,
50899302,LOCATION 24/7 GYM Next to Michigan Ave Safe Area,3965428,Rob,,Near North Side,41.89583,-87.62188,Entire home/apt,117,32,0,,,75,365,0,
50899540,GREAT LOCATION MICHIGAN AVE NEXT GYM WIFI,49626033,Roma,,Near North Side,41.89974,-87.62018,Entire home/apt,99,32,0,,,32,295,0,
51270516,Cheerful 4-bedroom house with patio,404766394,Thatheu,,Irving Park,41.948555,-87.727196,Entire home/apt,185,2,19,2022-11-27,1.11,1,352,18,R21000071275
50900786,La Casita II,141596426,Salvador,,Lower West Side,41.848335,-87.679138,Entire home/apt,75,2,16,2023-03-05,0.95,2,34,12,R22000092756
51731514,1-bedroom condo in the heart of Old Town,31213451,Jessica,,Near North Side,41.90935,-87.63258,Entire home/apt,131,32,0,,,1,0,0,
51735351,A1 Private Room by Chinatown,410504785,Ray,,Bridgeport,41.84337,-87.63884,Private room,41,2,39,2022-12-22,2.03,9,35,26,R21000069364
