id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40542929,"2Twin Beds/OSU, Mapfre, Downtown 2nd little Yellow",314042936,Ju,,Near North/University,40.01216,-83.00319,Private room,34,1,1,2020-06-22,0.81,6,10
40543114,Large Room w/ Queen bed 2nd Tough of Grey,314042936,Ju,,Near North/University,40.01221,-83.00303,Private room,36,1,15,2020-07-24,1.98,6,10
40543325,"Queen Bed/OSU, Short North 2nd over the sky",314042936,Ju,,Near North/University,40.01136,-83.00342,Private room,36,1,8,2020-07-05,1.14,6,12
40543544,"2 Twin Beds/private bathroom /OSU, Short North",314042936,Ju,,Near North/University,40.01219,-83.00344,Private room,40,1,5,2020-07-24,0.98,6,12
40565293,"Cozy, Private Room Near Dwntwn & Children’s Hosp",39227328,Chantel,,Near South,39.93254,-82.95538,Private room,41,2,15,2020-07-19,2.03,2,67
40565895,▷GRACE ROOM◁ North OSU/Near Downtown CBUS,217660325,Jin,,Near North/University,40.01206,-82.99994,Private room,36,2,0,,,44,5
40567061,▷GWEN ROOM◁ North OSU/Near Downtown CBUS,217660325,Jin,,Near North/University,40.01272,-83.00082,Private room,36,2,1,2020-02-09,0.18,44,2
40567308,"Snug, Private Room Near Downtown & Children’s Hosp",39227328,Chantel,,Near South,39.9307,-82.95604,Private room,37,2,4,2020-06-20,0.55,2,82
40567974,Home Away from Home In Quiet Neighborhood,83430852,Chase,,Clintonville,40.06449,-83.01244,Entire home/apt,150,1,17,2020-07-23,3.52,3,72
40568031,Spacious 3BR In Quiet Neighborhood,83430852,Chase,,Clintonville,40.0634,-83.01479,Entire home/apt,200,1,12,2020-07-23,2.28,3,357
40596828,Gorgeous 2 bedroom & 1 bath w/ Tons of Amenities!,92500929,Kimball & Christine,,Near North/University,39.99285,-82.99818,Entire home/apt,95,1,10,2020-03-22,1.32,3,0
40612168,Luxurious Mid-Century Home in German Village,125943733,Joe,,Near South,39.94178,-82.98509,Entire home/apt,350,2,37,2020-07-26,4.70,32,82
40624177,"Beethoven, Mozart & Bach...OH MY!",16184897,Toya,,Near South,39.95072,-82.9724,Private room,60,7,2,2020-02-23,0.29,9,115
40676784,Great Price for Beautiful Spacious Space.  4Bd/4ba,47433167,Bianca,,Near South,39.95091,-82.97368,Entire home/apt,350,2,0,,,4,16
40707099,Housepitality- Southern Orchards Cottage -Flexible,26958698,Benjamin,,Near South,39.93849,-82.979,Entire home/apt,91,1,9,2020-07-05,1.50,52,357
40731685,Historic Top Floor Condo ❤ of Short North,2994567,Mark,,Near North/University,39.97395,-83.00418,Entire home/apt,115,2,3,2020-07-01,0.69,4,162
40735482,"2 BR Apt -> King Bed, Walk Wex Med Ctr, Short Nrth",316265135,John,,Near North/University,39.99088,-83.00961,Entire home/apt,113,1,21,2020-06-28,2.76,1,38
40756696,The Short North Urban Cottage - Private Parking!!!,194281106,Nicole,,Near North/University,39.98375,-82.99643,Entire home/apt,90,1,19,2020-07-20,2.68,15,160
40757384,SAFETY HIDEAWAY GORGEOUS ONE BEDROOM DOWNTOWN COLUMBUS APT,158439641,Gibson & Hetherington,,Downtown,39.95931,-83.00018,Entire home/apt,66,1,46,2020-07-24,6.05,10,318
40784096,Welcome to the Jungle - Convention Center ,109117484,Sergio,,Near North/University,39.975,-83.0094,Entire home/apt,97,1,66,2020-07-25,8.68,2,318
40801047,Columbus Private Stay,293243121,Alexis,,Near East,39.96679,-82.97103,Entire home/apt,70,1,13,2020-07-12,2.58,1,147
40803264,Anderson Estate Near Downtown Franklin Park,14051607,Paul,,Near East,39.96028,-82.96475,Entire home/apt,145,2,9,2020-07-12,1.58,1,339
40823386,"""Wait N' Sea"" your 2BR near Easton/John Glenn",65045986,Jonniqua,,Northeast,40.0319,-82.91566,Entire home/apt,130,2,3,2020-07-26,3,2,250
40863088,5  Comfort & Convenience! Minutes to Downtown/OSU,44467878,Joe,,West Olentangy,39.98631,-83.0416,Entire home/apt,49,1,32,2020-07-26,5.61,1,60
40870149,broadway st,226586381,Natalya,,North Linden,40.03008,-82.96098,Entire home/apt,100,1,5,2020-07-26,1.05,1,177
40871398,The Emerald Loft w/Pool + Gym + Free Parking!,27280979,Jesse,,Franklinton,39.95641,-83.01178,Entire home/apt,119,30,18,2020-06-25,2.50,8,257
40892112,Housepitality ~ The Mint Julep House,26958698,Benjamin,,Franklinton,39.95235,-83.02329,Entire home/apt,126,1,10,2020-07-12,1.43,52,359
40895108,Beauty by the airport,316836629,Susan,,Northeast,39.9868,-82.92993,Entire home/apt,54,1,12,2020-07-17,2.11,1,253
40919077,"Spacious Duplex Home, Minutes from Downtown",125943733,Joe,,West Olentangy,39.986,-83.04646,Entire home/apt,350,1,6,2020-07-01,1.05,32,11
40937834,Short North 1 Bed Retreat ♥ Walk to Heart of City,235497311,Marc (TailwindSTR),,Near North/University,39.97811,-83.00348,Entire home/apt,39,1,32,2020-07-14,4.38,23,54
40952014,Modern Downtown Apartment on the Columbus Commons,224493353,Dom,,Downtown,39.95986,-83.00019,Entire home/apt,150,4,29,2020-07-25,4.14,3,162
40962656,Spacious Apartment ★ Walk Everywhere ★Free Parking,71567500,Pat,,Near North/University,39.98057,-83.0034,Entire home/apt,81,1,9,2020-07-06,1.38,5,146
40985962, JourneyBNB - Cozy Bungalow Near Downtown ,299328295,Alex,,Franklinton,39.94963,-83.03084,Entire home/apt,79,1,9,2020-07-19,1.41,12,115
41078672,SHORT NORTH PRIVATE ROOM! QUEEN BED! FREE PARKING,149742461,Corey,,Downtown,39.97356,-83.00312,Private room,79,1,9,2020-03-01,1.29,1,0
41086280,"Cozy Private Townhouse, Stroll to Short North!",254455153,StayArbor,,Near North/University,39.98232,-83.01007,Entire home/apt,160,2,10,2020-06-28,1.52,2,312
41090934,Newly Renovated (9A) OSU/ExpoCenter❤NearEVERYTHING,249951812,Jessie,,Near North/University,39.9957,-82.99685,Entire home/apt,140,2,25,2020-07-26,3.57,12,0
41104241,BRAND NEW: Modern Townhome in German Village,10776491,Catherine & Bryan,,Near South,39.94593,-82.99579,Entire home/apt,175,2,2,2020-03-30,0.37,5,0
41169112,Apartment in Historic Olde Towne East - Bryden Rd,1653390,Peter,,Near East,39.9608,-82.97397,Entire home/apt,49,2,6,2020-05-23,0.90,1,79
41174235,Entire House near OSU/Downtown/Short North,322760534,Andrew,,Near North/University,39.98329,-83.01848,Entire home/apt,200,2,3,2020-04-27,0.57,1,0
41185893,Maple Oasis,27108786,Jannette,,Northland,40.09594,-82.96022,Entire home/apt,125,1,14,2020-07-12,3.26,1,352
41191492,"Welcoming 1BD/1BA Apt by Downtown, German Village",54769683,Annie,,Near South,39.93296,-82.99497,Entire home/apt,90,1,27,2020-07-26,4.66,2,114
41195989,Amazing Apartment in the Heart of Downtown,224493353,Dom,,Downtown,39.95983,-82.99896,Entire home/apt,100,3,33,2020-07-23,4.81,3,344
41208199,Entire 2-Unit Duplex in Charming German Village,10776491,Catherine & Bryan,,Near South,39.94649,-82.99653,Entire home/apt,350,2,1,2020-03-07,0.21,5,280
41211391,★ Modern 2BR Apt w/Pool + Gym + Easy Parking! ★,27280979,Jesse,,Franklinton,39.95512,-83.01213,Entire home/apt,323,30,15,2020-06-07,2.27,8,235
41233409,The King's Flat - 1BR w/Pool + Gym + WiFi!,27280979,Jesse,,Franklinton,39.9571,-83.01185,Entire home/apt,149,30,9,2020-07-05,1.36,8,201
41240881,BAD BOYS for Life,286980818,Cheryl,,Near South,39.9508,-82.97436,Private room,35,1,5,2020-05-04,0.72,3,36
41282112,Cozy Private Room with On-Suite Private Bathroom,30698581,Morgan,,Franklinton,39.95397,-83.02132,Private room,43,2,20,2020-07-26,3.11,3,81
41293517,Modern  Queen Bed business-gamer getaway-Polaris,175746776,Jakki,,Far North,40.13451,-82.99333,Entire home/apt,105,2,31,2020-07-26,4.70,3,351
41332528,A Tribute to Marilyn Monroe,286980818,Cheryl,,Near South,39.94919,-82.97391,Private room,55,1,1,2020-02-21,0.19,3,115
41349611,Downtown Penthouse w/ Sunset Views,19987162,Laura,,Downtown,39.9567,-82.99981,Entire home/apt,80,30,0,,,2,273
41374722,Huge High End Modern Condo Near OSU Campus.,325290066,H2h,,Near North/University,39.99154,-83.009,Entire home/apt,151,1,4,2020-03-08,0.71,45,135
41376220,Elegant Modern Condo Near OSU Campus.,325290066,H2h,,Near North/University,39.99139,-83.01051,Entire home/apt,138,1,3,2020-06-21,0.53,45,139
41381589,The Gentleman's Retreat Condo Near OSU Campus.,325290066,H2h,,Near North/University,39.98992,-83.01142,Entire home/apt,149,1,3,2020-03-08,0.55,45,139
